raw,filtered,baseline,delta,event,above_count,state
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
36441,36469,36458,11,0,0,0
36421,36465,36458,7,0,0,0
36540,36472,36458,14,0,0,0
36501,36475,36458,17,0,0,0
36481,36476,36458,17,0,0,0
36580,36486,36458,28,0,0,0
36501,36488,36459,29,0,0,0
36481,36487,36459,28,0,0,0
36540,36492,36459,33,0,0,0
36421,36485,36459,26,0,0,0
36501,36487,36459,28,0,0,0
36401,36478,36459,19,0,0,0
36421,36472,36459,14,0,0,0
36481,36473,36459,15,0,0,0
36183,36444,36458,-14,0,0,0
36421,36442,36458,-16,0,0,0
36501,36448,36458,-10,0,0,0
36501,36453,36458,-5,0,0,0
36501,36458,36458,0,0,0,0
36481,36460,36458,2,0,0,0
36501,36464,36458,6,0,0,0
36481,36466,36458,8,0,0,0
36580,36477,36459,19,0,0,0
36501,36480,36459,21,0,0,0
36481,36480,36459,21,0,0,0
36501,36482,36459,23,0,0,0
36501,36484,36459,25,0,0,0
36580,36494,36459,34,0,0,0
36481,36492,36459,33,0,0,0
36501,36493,36459,34,0,0,0
36481,36492,36459,33,0,0,0
36580,36501,36460,41,0,0,0
36481,36499,36460,39,0,0,0
36501,36499,36460,39,0,0,0
36481,36497,36460,37,0,0,0
36481,36496,36460,36,0,0,0
36501,36496,36460,36,0,0,0
36481,36495,36460,35,0,0,0
36501,36495,36460,35,0,0,0
36501,36496,36460,36,0,0,0
36540,36500,36460,40,0,0,0
36580,36508,36461,48,0,0,0
36441,36501,36461,41,0,0,0
36481,36499,36461,39,0,0,0
36481,36498,36461,37,0,0,0
36481,36496,36461,35,0,0,0
36501,36496,36461,36,0,0,0
36481,36495,36461,34,0,0,0
36441,36489,36461,29,0,0,0
36481,36489,36461,28,0,0,0
36481,36488,36461,27,0,0,0
36481,36487,36461,26,0,0,0
36501,36489,36461,28,0,0,0
36580,36498,36461,37,0,0,0
36580,36506,36461,44,0,0,0
36481,36503,36461,42,0,0,0
36421,36495,36461,34,0,0,0
36501,36496,36461,34,0,0,0
36441,36490,36461,29,0,0,0
36501,36491,36462,30,0,0,0
36580,36500,36462,38,0,0,0
36540,36504,36462,42,0,0,0
36481,36502,36462,40,0,0,0
36481,36500,36462,38,0,0,0
36501,36500,36462,38,0,0,0
36580,36508,36462,46,0,0,0
36501,36507,36462,45,0,0,0
36580,36514,36463,52,0,0,0
36481,36511,36463,48,0,0,0
36580,36518,36463,55,0,0,0
36501,36516,36463,53,0,0,0
36580,36523,36463,59,0,0,0
36501,36521,36463,57,0,0,0
36501,36519,36463,55,0,0,0
36501,36517,36463,53,0,0,0
36501,36515,36464,52,0,0,0
36481,36512,36464,48,0,0,0
36540,36515,36464,51,0,0,0
36481,36511,36464,47,0,0,0
36501,36510,36464,46,0,0,0
36481,36507,36464,43,0,0,0
36501,36507,36464,43,0,0,0
36540,36510,36464,46,0,0,0
36501,36509,36464,45,0,0,0
36501,36508,36464,44,0,0,0
36501,36508,36464,43,0,0,0
36501,36507,36464,43,0,0,0
36481,36504,36464,40,0,0,0
36501,36504,36464,40,0,0,0
36441,36498,36464,33,0,0,0
36501,36498,36465,34,0,0,0
36481,36496,36465,32,0,0,0
36481,36495,36465,30,0,0,0
36481,36493,36465,29,0,0,0
36481,36492,36465,28,0,0,0
36580,36501,36465,36,0,0,0
36501,36501,36465,36,0,0,0
36501,36501,36465,36,0,0,0
36501,36501,36465,36,0,0,0
36540,36505,36465,40,0,0,0
36481,36502,36465,37,0,0,0
36501,36502,36465,37,0,0,0
36540,36506,36465,41,0,0,0
36501,36506,36466,40,0,0,0
36501,36505,36466,40,0,0,0
36501,36505,36466,39,0,0,0
36580,36512,36466,46,0,0,0
36580,36519,36466,53,0,0,0
36501,36517,36466,51,0,0,0
36501,36516,36466,49,0,0,0
36501,36514,36466,48,0,0,0
36501,36513,36466,46,0,0,0
36481,36510,36466,43,0,0,0
36600,36519,36467,52,0,0,0
36501,36517,36467,50,0,0,0
36501,36515,36467,49,0,0,0
36501,36514,36467,47,0,0,0
36501,36513,36467,46,0,0,0
36481,36509,36467,43,0,0,0
36501,36509,36467,42,0,0,0
36481,36506,36467,39,0,0,0
36501,36505,36467,38,0,0,0
36481,36503,36467,36,0,0,0
36441,36497,36467,30,0,0,0
36501,36497,36467,30,0,0,0
36501,36498,36467,30,0,0,0
36580,36506,36467,38,0,0,0
36501,36505,36468,38,0,0,0
36501,36505,36468,37,0,0,0
36540,36508,36468,41,0,0,0
36580,36516,36468,48,0,0,0
36481,36512,36468,44,0,0,0
36540,36515,36468,47,0,0,0
36501,36513,36468,45,0,0,0
36481,36510,36468,42,0,0,0
36421,36501,36468,33,0,0,0
36540,36505,36468,37,0,0,0
36441,36499,36468,31,0,0,0
36481,36497,36468,29,0,0,0
36501,36497,36468,29,0,0,0
36501,36498,36468,29,0,0,0
36441,36492,36468,24,0,0,0
36501,36493,36468,25,0,0,0
36501,36494,36468,25,0,0,0
36501,36494,36468,26,0,0,0
36501,36495,36469,27,0,0,0
36540,36500,36469,31,0,0,0
36501,36500,36469,31,0,0,0
36580,36508,36469,39,0,0,0
36501,36507,36469,38,0,0,0
36481,36504,36469,35,0,0,0
36421,36496,36469,27,0,0,0
36580,36505,36469,35,0,0,0
36540,36508,36469,39,0,0,0
36481,36505,36469,36,0,0,0
36580,36513,36470,43,0,0,0
36580,36520,36470,50,0,0,0
36481,36516,36470,46,0,0,0
36501,36514,36470,44,0,0,0
36481,36511,36470,41,0,0,0
36580,36518,36470,48,0,0,0
36481,36514,36470,44,0,0,0
36540,36517,36470,46,0,0,0
36580,36523,36470,53,0,0,0
36501,36521,36471,50,0,0,0
36501,36519,36471,48,0,0,0
36501,36517,36471,46,0,0,0
36501,36515,36471,45,0,0,0
36481,36512,36471,41,0,0,0
36481,36509,36471,38,0,0,0
36540,36512,36471,41,0,0,0
36540,36515,36471,44,0,0,0
36481,36511,36471,40,0,0,0
36441,36504,36471,33,0,0,0
36501,36504,36471,33,0,0,0
36421,36496,36471,25,0,0,0
36501,36496,36471,25,0,0,0
36580,36505,36471,33,0,0,0
36481,36502,36471,31,0,0,0
36501,36502,36471,31,0,0,0
36481,36500,36471,29,0,0,0
36481,36498,36471,27,0,0,0
36501,36498,36471,27,0,0,0
36501,36499,36472,27,0,0,0
36540,36503,36472,31,0,0,0
36481,36501,36472,29,0,0,0
36501,36501,36472,29,0,0,0
36501,36501,36472,29,0,0,0
36580,36509,36472,37,0,0,0
36580,36516,36472,43,0,0,0
36501,36514,36472,42,0,0,0
36580,36521,36473,48,0,0,0
36501,36519,36473,46,0,0,0
36580,36525,36473,52,0,0,0
36501,36523,36473,50,0,0,0
36481,36518,36473,45,0,0,0
36540,36521,36473,48,0,0,0
36441,36513,36473,40,0,0,0
36580,36519,36473,46,0,0,0
36580,36525,36473,52,0,0,0
36481,36521,36473,48,0,0,0
36501,36519,36474,45,0,0,0
36540,36521,36474,47,0,0,0
36501,36519,36474,45,0,0,0
36441,36511,36474,38,0,0,0
36501,36510,36474,37,0,0,0
36501,36509,36474,36,0,0,0
36540,36512,36474,38,0,0,0
36501,36511,36474,37,0,0,0
36540,36514,36474,40,0,0,0
36501,36513,36474,39,0,0,0
36501,36512,36474,37,0,0,0
36501,36511,36474,36,0,0,0
36481,36508,36474,33,0,0,0
36501,36507,36474,33,0,0,0
36481,36504,36474,30,0,0,0
36501,36504,36474,30,0,0,0
36481,36502,36474,27,0,0,0
36540,36506,36475,31,0,0,0
36501,36505,36475,31,0,0,0
36580,36513,36475,38,0,0,0
36580,36519,36475,44,0,0,0
36481,36515,36475,40,0,0,0
36481,36512,36475,37,0,0,0
36481,36509,36475,34,0,0,0
36501,36508,36475,33,0,0,0
36481,36505,36475,30,0,0,0
36580,36513,36475,38,0,0,0
36501,36512,36475,36,0,0,0
36501,36511,36475,35,0,0,0
36481,36508,36475,32,0,0,0
36501,36507,36475,32,0,0,0
36481,36504,36475,29,0,0,0
36540,36508,36476,32,0,0,0
36501,36507,36476,32,0,0,0
36441,36501,36476,25,0,0,0
36540,36505,36476,29,0,0,0
36481,36502,36476,26,0,0,0
36501,36502,36476,26,0,0,0
36501,36502,36476,26,0,0,0
36540,36506,36476,30,0,0,0
36421,36497,36476,21,0,0,0
36481,36496,36476,20,0,0,0
36501,36496,36476,20,0,0,0
36501,36497,36476,21,0,0,0
36540,36501,36476,25,0,0,0
36481,36499,36476,23,0,0,0
36481,36497,36476,21,0,0,0
36481,36496,36476,20,0,0,0
36580,36504,36476,28,0,0,0
36580,36512,36476,35,0,0,0
36481,36509,36477,32,0,0,0
36580,36516,36477,39,0,0,0
36540,36518,36477,41,0,0,0
36580,36524,36477,47,0,0,0
36501,36522,36477,45,0,0,0
36600,36530,36477,52,0,0,0
36580,36535,36478,57,0,0,0
36501,36531,36478,54,0,0,0
36580,36536,36478,58,0,0,0
36501,36533,36478,55,0,0,0
36481,36528,36478,50,0,0,0
36481,36523,36478,45,0,0,0
36501,36521,36478,43,0,0,0
36481,36517,36478,39,0,0,0
36540,36519,36478,41,0,0,0
36481,36515,36478,37,0,0,0
36501,36514,36478,36,0,0,0
36401,36503,36478,25,0,0,0
36580,36510,36478,32,0,0,0
36580,36517,36478,39,0,0,0
36580,36524,36479,45,0,0,0
36421,36513,36479,35,0,0,0
36580,36520,36479,41,0,0,0
36481,36516,36479,37,0,0,0
36580,36522,36479,44,0,0,0
36540,36524,36479,45,0,0,0
36501,36522,36479,43,0,0,0
36501,36520,36479,41,0,0,0
36481,36516,36479,37,0,0,0
36441,36508,36479,29,0,0,0
36501,36508,36479,29,0,0,0
36580,36515,36479,36,0,0,0
36501,36513,36479,34,0,0,0
36501,36512,36479,33,0,0,0
36600,36521,36480,41,0,0,0
36481,36517,36480,37,0,0,0
36540,36519,36480,40,0,0,0
36501,36517,36480,38,0,0,0
36580,36524,36480,44,0,0,0
36481,36519,36480,39,0,0,0
36501,36518,36480,38,0,0,0
36421,36508,36480,28,0,0,0
36501,36507,36480,27,0,0,0
36501,36507,36480,27,0,0,0
36481,36504,36480,24,0,0,0
36481,36502,36480,22,0,0,0
36481,36500,36480,20,0,0,0
36501,36500,36480,20,0,0,0
36540,36504,36480,24,0,0,0
36481,36502,36480,21,0,0,0
36481,36499,36480,19,0,0,0
36540,36504,36480,23,0,0,0
36421,36495,36480,15,0,0,0
36501,36496,36480,16,0,0,0
36481,36494,36480,14,0,0,0
36481,36493,36480,13,0,0,0
36501,36494,36480,14,0,0,0
36501,36495,36480,14,0,0,0
36441,36489,36480,9,0,0,0
36501,36490,36480,10,0,0,0
36421,36483,36480,3,0,0,0
36481,36483,36480,3,0,0,0
36421,36477,36480,-3,0,0,0
36540,36483,36480,3,0,0,0
36580,36493,36480,13,0,0,0
36481,36492,36480,11,0,0,0
36481,36491,36480,10,0,0,0
36501,36492,36480,11,0,0,0
36540,36497,36481,16,0,0,0
36421,36489,36480,9,0,0,0
36421,36482,36480,2,0,0,0
36481,36482,36480,2,0,0,0
36481,36482,36480,2,0,0,0
36501,36484,36480,4,0,0,0
36421,36478,36480,-3,0,0,0
36421,36472,36480,-8,0,0,0
36401,36465,36480,-15,0,0,0
36401,36458,36480,-21,0,0,0
36481,36461,36480,-19,0,0,0
36401,36455,36480,-25,0,0,0
36401,36449,36479,-30,0,0,0
36361,36441,36479,-39,0,0,0
36361,36433,36479,-46,0,0,0
36342,36424,36479,-55,0,0,0
13265,34108,36432,-2325,0,1,0
36361,34333,36432,-2099,0,2,0
36401,34540,36432,-1892,0,3,0
36401,34726,36432,-1706,0,4,0
36481,34901,36432,-1531,1,0,1
36361,35047,36432,-1385,0,1,1
36103,35153,36431,-1278,0,2,1
35984,35236,36430,-1194,0,3,1
36044,35317,36430,-1113,0,4,1
36004,35386,36429,-1043,0,5,1
36064,35453,36428,-975,0,6,1
36044,35512,36427,-915,0,7,1
36044,35566,36427,-861,0,8,1
36004,35609,36426,-816,0,9,1
36044,35653,36425,-772,0,10,1
36044,35692,36424,-732,0,11,1
36342,35757,36424,-667,0,12,1
36143,35796,36423,-628,0,13,1
36064,35822,36423,-600,0,14,1
36064,35847,36422,-575,0,15,1
35984,35860,36421,-561,0,16,1
36044,35879,36420,-542,0,17,1
36044,35895,36420,-524,0,18,1
35964,35902,36419,-517,0,19,1
36044,35916,36418,-502,0,20,1
36064,35931,36417,-486,0,21,1
36044,35942,36417,-474,0,22,1
36004,35948,36416,-467,0,23,1
36361,35990,36416,-426,0,24,1
36123,36003,36415,-412,0,25,1
36044,36007,36414,-407,0,26,1
36143,36021,36414,-393,0,27,1
36044,36023,36413,-390,0,28,1
36083,36029,36412,-383,0,29,1
36044,36031,36412,-381,0,30,1
36083,36036,36411,-375,0,31,1
36064,36039,36410,-372,0,32,1
35984,36033,36410,-376,0,33,1
36044,36034,36409,-375,0,34,1
36501,36081,36409,-328,0,35,1
36222,36095,36409,-314,0,36,1
36004,36086,36408,-322,0,37,1
36143,36092,36407,-316,0,38,1
36044,36087,36407,-320,0,39,1
36044,36083,36406,-323,0,40,1
35984,36073,36405,-332,0,41,1
36064,36072,36404,-333,0,42,1
36083,36073,36404,-331,0,43,1
36143,36080,36403,-323,0,44,1
35984,36070,36402,-332,0,45,1
36064,36070,36402,-332,0,46,1
36361,36099,36402,-303,0,47,1
36083,36097,36401,-304,0,48,1
36123,36100,36400,-301,0,49,1
35984,36088,36400,-311,0,50,1
35944,36074,36399,-325,0,51,1
35984,36065,36398,-333,0,52,1
36103,36069,36397,-329,0,53,1
35984,36060,36397,-336,0,54,1
36064,36061,36396,-335,0,55,1
36004,36055,36395,-340,0,56,1
36044,36054,36394,-341,0,57,1
36123,36061,36394,-333,0,58,1
36361,36091,36394,-303,0,59,1
36044,36086,36393,-307,0,60,1
36123,36090,36393,-303,0,61,1
36044,36085,36392,-307,0,62,1
35885,36065,36391,-326,0,63,1
36183,36077,36390,-313,0,64,1
36044,36074,36390,-316,0,65,1
36262,36092,36390,-297,0,66,1
35964,36080,36389,-309,0,67,1
36083,36080,36388,-308,0,68,1
36044,36076,36387,-311,0,69,1
36361,36105,36387,-282,0,70,1
36183,36113,36387,-274,0,71,1
36044,36106,36386,-280,0,72,1
35905,36086,36385,-300,0,73,1
36103,36087,36385,-297,0,74,1
36143,36093,36384,-291,0,75,1
36044,36088,36384,-296,0,76,1
36064,36086,36383,-297,0,77,1
36123,36089,36382,-293,0,78,1
35964,36077,36382,-305,0,79,1
36143,36083,36381,-298,0,80,1
35984,36073,36380,-307,0,81,1
36501,36116,36381,-264,0,82,1
36242,36129,36380,-252,0,83,1
36083,36124,36380,-256,0,84,1
36064,36118,36379,-261,0,85,1
35984,36105,36378,-274,0,86,1
36044,36099,36378,-279,0,87,1
35984,36087,36377,-290,0,88,1
36123,36091,36376,-286,0,89,1
35984,36080,36376,-295,0,90,1
35964,36069,36375,-306,0,91,1
36083,36070,36374,-304,0,92,1
36361,36099,36374,-275,0,93,1
36123,36101,36374,-272,0,94,1
36143,36106,36373,-268,0,95,1
36103,36105,36373,-267,0,96,1
36083,36103,36372,-269,0,97,1
36044,36097,36371,-274,0,98,1
36044,36092,36371,-279,0,99,1
36083,36091,36370,-279,0,100,1
36004,36082,36370,-287,0,101,1
36044,36078,36369,-290,0,102,1
36183,36089,36368,-280,0,103,1
36064,36086,36368,-281,0,104,1
36361,36114,36368,-254,0,105,1
36083,36111,36367,-257,0,106,1
36064,36106,36367,-261,0,107,1
36064,36102,36366,-264,0,108,1
36044,36096,36365,-269,0,109,1
36183,36105,36365,-260,0,110,1
36123,36107,36365,-258,0,111,1
36123,36108,36364,-256,0,112,1
36103,36108,36364,-256,0,113,1
36123,36109,36363,-254,0,114,1
36004,36099,36362,-264,0,115,1
36103,36099,36362,-263,0,116,1
36540,36143,36362,-219,0,117,1
36123,36141,36362,-221,0,118,1
36083,36135,36361,-226,0,119,1
35984,36120,36360,-240,0,120,1
35964,36105,36360,-255,0,121,1
36044,36099,36359,-261,0,122,1
36064,36095,36358,-263,0,123,1
36064,36092,36358,-266,0,124,1
36083,36091,36357,-266,0,125,1
36083,36090,36357,-267,0,126,1
35984,36080,36356,-276,0,127,1
36361,36108,36356,-248,0,128,1
36103,36107,36356,-248,0,129,1
36064,36103,36355,-252,0,130,1
36064,36099,36354,-255,0,131,1
36083,36097,36354,-256,0,132,1
36083,36096,36353,-257,0,133,1
36103,36097,36353,-256,0,134,1
36123,36099,36352,-253,0,135,1
36123,36102,36352,-250,0,136,1
36083,36100,36351,-252,0,137,1
36064,36096,36351,-255,0,138,1
35984,36085,36350,-265,0,139,1
36361,36113,36350,-237,0,140,1
36143,36116,36350,-234,0,141,1
35984,36102,36349,-246,0,142,1
36044,36097,36348,-252,0,143,1
36044,36091,36348,-256,0,144,1
36064,36089,36347,-259,0,145,1
35964,36076,36346,-270,0,146,1
36083,36077,36346,-269,0,147,1
36064,36076,36345,-270,0,148,1
35984,36066,36345,-278,0,149,1
35964,36056,36344,-288,0,150,1
36481,36099,36344,-245,0,151,1
36083,36097,36344,-247,0,152,1
35984,36086,36343,-257,0,153,1
36044,36082,36342,-261,0,154,1
35964,36070,36341,-272,0,155,1
36064,36069,36341,-272,0,156,1
36044,36067,36340,-274,0,157,1
36083,36068,36340,-272,0,158,1
36044,36066,36339,-273,0,159,1
36083,36068,36339,-271,0,160,1
36123,36073,36338,-265,0,161,1
36064,36072,36338,-266,0,162,1
36361,36101,36338,-237,0,163,1
36083,36099,36337,-238,0,164,1
35944,36084,36337,-253,0,165,1
35984,36074,36336,-262,0,166,1
36044,36071,36335,-264,0,167,1
36143,36078,36335,-257,0,168,1
36044,36075,36334,-260,0,169,1
36123,36079,36334,-254,0,170,1
36083,36080,36333,-254,0,171,1
36083,36080,36333,-253,0,172,1
36143,36086,36333,-246,0,173,1
36044,36082,36332,-250,0,174,1
36322,36106,36332,-226,0,175,1
36083,36104,36331,-228,0,176,1
36044,36098,36331,-233,0,177,1
35984,36086,36330,-244,0,178,1
36143,36092,36330,-238,0,179,1
36103,36093,36329,-236,0,180,1
36064,36090,36329,-239,0,181,1
36123,36094,36328,-235,0,182,1
36083,36092,36328,-235,0,183,1
36044,36088,36327,-240,0,184,1
36044,36083,36327,-244,0,185,1
36044,36079,36326,-247,0,186,1
36361,36107,36326,-219,0,187,1
36143,36111,36326,-215,0,188,1
36083,36108,36325,-217,0,189,1
36123,36110,36325,-215,0,190,1
36083,36107,36325,-218,0,191,1
35984,36095,36324,-229,0,192,1
35984,36084,36323,-240,0,193,1
35905,36066,36322,-257,0,194,1
36044,36064,36322,-258,0,195,1
36004,36058,36321,-264,0,196,1
36083,36060,36321,-261,0,197,1
36083,36062,36320,-258,0,198,1
36361,36092,36320,-228,0,199,1
36123,36095,36320,-225,0,200,1
36064,36092,36320,-227,0,201,1
35905,36074,36319,-245,0,202,1
36044,36071,36318,-248,0,203,1
36064,36070,36318,-248,0,204,1
36183,36081,36317,-236,0,205,1
36064,36079,36317,-237,0,206,1
36103,36082,36316,-235,0,207,1
36163,36090,36316,-226,0,208,1
36183,36099,36316,-217,0,209,1
36481,36137,36316,-179,0,210,1
36123,36136,36316,-180,0,211,1
36103,36133,36315,-183,0,212,1
36083,36128,36315,-187,0,213,1
36083,36123,36315,-191,0,214,1
36044,36115,36314,-199,0,215,1
36183,36122,36314,-192,0,216,1
36004,36110,36313,-203,0,217,1
36183,36118,36313,-195,0,218,1
36123,36118,36312,-194,0,219,1
36123,36119,36312,-194,0,220,1
36044,36111,36312,-200,0,221,1
36401,36140,36312,-172,0,222,1
36183,36144,36311,-167,0,223,1
35984,36128,36311,-183,0,224,1
36183,36134,36311,-177,0,225,1
36083,36129,36310,-181,0,226,1
36064,36122,36310,-187,0,227,1
36064,36116,36309,-193,0,228,1
36044,36109,36309,-199,0,229,1
35865,36085,36308,-223,0,230,1
36044,36081,36307,-227,0,231,1
36203,36093,36307,-214,0,232,1
36441,36128,36307,-180,0,233,1
36123,36127,36307,-180,0,234,1
36123,36127,36307,-180,0,235,1
36123,36126,36306,-180,0,236,1
36183,36132,36306,-174,0,237,1
36064,36125,36305,-180,0,238,1
36064,36119,36305,-186,0,239,1
35964,36104,36304,-201,0,240,1
36044,36098,36304,-206,0,241,1
35964,36084,36303,-219,0,242,1
35964,36072,36302,-230,0,243,1
35944,36059,36302,-242,0,244,1
36620,36115,36302,-187,0,245,1
36123,36116,36302,-186,0,246,1
36064,36111,36302,-191,0,247,1
36044,36104,36301,-197,0,248,1
35984,36092,36300,-208,0,249,1
36083,36091,36300,-209,0,250,1
36103,36092,36300,-207,0,251,1
36083,36092,36299,-208,0,252,1
36004,36083,36299,-216,0,253,1
36064,36081,36298,-217,0,254,1
35984,36071,36297,-226,0,255,1
36044,36069,36297,-228,0,256,1
36361,36098,36297,-199,0,257,1
36064,36094,36297,-202,0,258,1
35984,36083,36296,-213,0,259,1
36083,36083,36296,-212,0,260,1
36083,36083,36295,-212,0,261,1
36123,36087,36295,-208,0,262,1
36004,36079,36294,-215,0,263,1
36103,36081,36294,-213,0,264,1
36004,36074,36293,-220,0,265,1
36083,36075,36293,-218,0,266,1
36143,36081,36293,-211,0,267,1
36401,36113,36293,-179,0,268,1
36183,36120,36293,-172,0,269,1
36143,36123,36292,-170,0,270,1
36262,36137,36292,-156,0,271,1
36083,36131,36292,-161,0,272,1
36103,36128,36291,-163,0,273,1
36083,36124,36291,-167,0,274,1
35944,36106,36290,-185,0,275,1
35925,36088,36290,-202,0,276,1
36044,36083,36289,-206,0,277,1
36044,36079,36289,-209,0,278,1
35964,36068,36288,-220,0,279,1
36361,36097,36288,-191,0,280,1
36004,36088,36288,-200,0,281,1
36044,36083,36287,-204,0,282,1
35964,36072,36286,-215,0,283,1
35984,36063,36286,-223,0,284,1
36004,36057,36285,-228,0,285,1
36083,36060,36285,-225,0,286,1
36242,36078,36285,-207,0,287,1
36044,36074,36284,-210,0,288,1
36004,36067,36284,-216,0,289,1
36083,36069,36283,-214,0,290,1
36481,36110,36284,-174,0,291,1
36064,36106,36283,-178,0,292,1
36103,36105,36283,-178,0,293,1
35944,36089,36282,-193,0,294,1
36203,36101,36282,-182,0,295,1
36044,36095,36282,-187,0,296,1
36083,36094,36281,-188,0,297,1
36064,36091,36281,-190,0,298,1
36064,36088,36280,-192,0,299,1
36064,36086,36280,-194,0,300,1
36123,36089,36280,-190,0,301,1
36103,36091,36279,-189,0,302,1
36361,36118,36279,-162,0,303,1
36083,36114,36279,-165,0,304,1
36064,36109,36279,-169,0,305,1
35984,36097,36278,-181,0,306,1
35964,36083,36277,-194,0,307,1
35984,36074,36277,-203,0,308,1
36044,36071,36276,-206,0,309,1
35984,36062,36276,-214,0,310,1
36004,36056,36275,-219,0,311,1
36183,36069,36275,-206,0,312,1
36143,36076,36275,-199,0,313,1
36143,36083,36275,-192,0,314,1
36481,36123,36275,-152,0,315,1
36103,36121,36275,-154,0,316,1
36183,36127,36274,-148,0,317,1
35984,36113,36274,-161,0,318,1
35984,36100,36273,-174,0,319,1
35984,36088,36273,-185,0,320,1
35984,36078,36272,-194,0,321,1
36083,36078,36272,-194,0,322,1
36163,36087,36272,-185,0,323,1
36103,36088,36271,-183,0,324,1
36143,36094,36271,-177,0,325,1
36083,36093,36271,-178,0,326,1
36401,36124,36271,-147,0,327,1
36103,36122,36271,-149,0,328,1
36143,36124,36270,-147,0,329,1
36044,36116,36270,-154,0,330,1
36044,36109,36269,-161,0,331,1
35964,36094,36269,-175,0,332,1
36044,36089,36268,-179,0,333,1
36203,36100,36268,-168,0,334,1
36004,36091,36268,-177,0,335,1
36004,36082,36267,-185,0,336,1
35964,36070,36267,-196,0,337,1
36183,36082,36266,-185,0,338,1
36361,36110,36267,-157,0,339,1
36103,36109,36266,-157,0,340,1
36083,36106,36266,-160,0,341,1
36103,36106,36266,-160,0,342,1
36083,36104,36265,-162,0,343,1
35984,36092,36265,-173,0,344,1
36143,36097,36264,-168,0,345,1
35984,36086,36264,-178,0,346,1
36004,36077,36263,-186,0,347,1
36044,36074,36263,-189,0,348,1
36044,36071,36262,-191,0,349,1
36620,36126,36263,-137,0,350,1
36123,36126,36263,-137,0,351,1
36123,36125,36263,-137,0,352,1
36064,36119,36262,-143,0,353,1
36004,36108,36262,-154,0,354,1
36044,36101,36261,-160,0,355,1
35964,36088,36261,-173,0,356,1
36064,36085,36260,-175,0,357,1
35964,36073,36260,-187,0,358,1
36083,36074,36259,-185,0,359,1
36103,36077,36259,-182,0,360,1
36083,36078,36259,-181,0,361,1
36361,36106,36259,-153,0,362,1
36083,36104,36259,-155,0,363,1
35964,36090,36258,-168,0,364,1
36044,36085,36258,-172,0,365,1
36083,36085,36257,-172,0,366,1
36123,36089,36257,-168,0,367,1
