raw,filtered,baseline,delta,event,above_count,state
36222,36231,39471,-3240,0,487,1
36203,36228,39465,-3236,0,488,1
36441,36250,39459,-3209,0,489,1
36242,36249,39452,-3203,0,490,1
36064,36230,39446,-3215,0,491,1
36183,36226,39439,-3213,0,492,1
36103,36213,39432,-3219,0,493,1
36361,36228,39426,-3198,0,494,1
36222,36228,39420,-3192,0,495,1
36501,36255,39414,-3159,0,496,1
36361,36266,39408,-3142,0,497,1
36203,36259,39401,-3142,0,498,1
36262,36260,39395,-3136,0,499,1
36580,36292,39390,-3098,0,500,1
36421,36305,39384,-3079,0,501,1
36361,36310,39378,-3067,0,502,1
36342,36313,39371,-3058,0,503,1
36580,36340,39366,-3026,0,504,1
36361,36342,39360,-3018,0,505,1
36123,36320,39353,-3033,0,506,1
36143,36302,39347,-3045,0,507,1
36083,36280,39340,-3060,0,508,1
36262,36279,39334,-3056,0,509,1
36083,36259,39328,-3069,0,510,1
36342,36267,39322,-3055,0,511,1
36501,36291,39316,-3026,0,512,1
36302,36292,39310,-3018,0,513,1
36004,36263,39304,-3041,0,514,1
36262,36263,39298,-3035,0,515,1
36262,36263,39291,-3029,0,516,1
36083,36245,39285,-3040,0,517,1
36361,36256,39279,-3023,0,518,1
36123,36243,39273,-3030,0,519,1
36302,36249,39267,-3018,0,520,1
36163,36240,39261,-3020,0,521,1
36183,36235,39255,-3020,0,522,1
36103,36221,39248,-3027,0,523,1
36501,36249,39243,-2993,0,524,1
36242,36249,39237,-2988,0,525,1
36083,36232,39231,-2998,0,526,1
36103,36219,39224,-3005,0,527,1
36083,36206,39218,-3012,0,528,1
36044,36189,39212,-3022,0,529,1
36183,36189,39206,-3017,0,530,1
36044,36174,39199,-3025,0,531,1
36203,36177,39193,-3016,0,532,1
36262,36186,39187,-3002,0,533,1
36302,36197,39182,-2984,0,534,1
36421,36220,39176,-2956,0,535,1
36342,36232,39170,-2939,0,536,1
36143,36223,39164,-2941,0,537,1
36123,36213,39158,-2945,0,538,1
36183,36210,39152,-2942,0,539,1
35925,36182,39146,-2964,0,540,1
36421,36205,39140,-2935,0,541,1
36123,36197,39134,-2937,0,542,1
36421,36220,39129,-2909,0,543,1
36183,36216,39123,-2907,0,544,1
36481,36242,39118,-2875,0,545,1
36123,36230,39112,-2881,0,546,1
36421,36250,39106,-2857,0,547,1
36183,36243,39101,-2858,0,548,1
36183,36237,39095,-2858,0,549,1
36183,36231,39089,-2858,0,550,1
36083,36217,39083,-2866,0,551,1
36242,36219,39077,-2858,0,552,1
36123,36210,39071,-2862,0,553,1
36123,36201,39066,-2865,0,554,1
36302,36211,39060,-2849,0,555,1
36083,36198,39054,-2856,0,556,1
36123,36191,39048,-2858,0,557,1
36679,36239,39043,-2804,0,558,1
36262,36242,39038,-2796,0,559,1
36163,36234,39032,-2798,0,560,1
36203,36231,39026,-2796,0,561,1
36123,36220,39021,-2801,0,562,1
36481,36246,39016,-2770,0,563,1
36103,36232,39010,-2778,0,564,1
36501,36259,39005,-2746,0,565,1
36203,36253,38999,-2746,0,566,1
36322,36260,38994,-2734,0,567,1
36123,36246,38988,-2742,0,568,1
36302,36252,38983,-2731,0,569,1
36679,36295,38978,-2684,0,570,1
36302,36295,38973,-2677,0,571,1
36481,36314,38968,-2654,0,572,1
36103,36293,38962,-2669,0,573,1
36242,36288,38957,-2669,0,574,1
36064,36265,38951,-2685,0,575,1
36222,36261,38945,-2684,0,576,1
36203,36255,38940,-2685,0,577,1
35964,36226,38934,-2708,0,578,1
36203,36224,38928,-2705,0,579,1
36044,36206,38923,-2717,0,580,1
36361,36221,38918,-2696,0,581,1
36600,36259,38913,-2654,0,582,1
36143,36248,38907,-2660,0,583,1
36481,36271,38903,-2632,0,584,1
36083,36252,38897,-2645,0,585,1
36103,36237,38891,-2654,0,586,1
36342,36248,38886,-2639,0,587,1
36183,36241,38881,-2640,0,588,1
36103,36227,38875,-2648,0,589,1
36183,36223,38870,-2647,0,590,1
36123,36213,38864,-2652,0,591,1
36103,36202,38859,-2657,0,592,1
36580,36240,38854,-2615,0,593,1
36361,36252,38849,-2598,0,594,1
36242,36251,38844,-2593,0,595,1
36123,36238,38839,-2601,0,596,1
36361,36250,38834,-2583,0,597,1
36163,36242,38828,-2587,0,598,1
36203,36238,38823,-2585,0,599,1
36183,36232,38818,-2586,0,600,1
36083,36217,38812,-2595,0,601,1
36222,36218,38807,-2589,0,602,1
36222,36218,38802,-2584,0,603,1
36183,36215,38797,-2582,0,604,1
36580,36251,38792,-2541,0,605,1
36262,36252,38787,-2535,0,606,1
36203,36247,38782,-2535,0,607,1
36481,36271,38778,-2507,0,608,1
36203,36264,38772,-2509,0,609,1
36361,36274,38768,-2494,0,610,1
36163,36263,38762,-2500,0,611,1
36302,36267,38758,-2491,0,612,1
36222,36262,38752,-2490,0,613,1
36342,36270,38748,-2478,0,614,1
36501,36293,38743,-2450,0,615,1
36620,36326,38739,-2413,0,616,1
36481,36341,38734,-2393,0,617,1
36501,36357,38730,-2373,0,618,1
36183,36340,38725,-2385,0,619,1
36322,36338,38720,-2382,0,620,1
35984,36303,38715,-2412,0,621,1
36242,36297,38710,-2413,0,622,1
36123,36279,38704,-2425,0,623,1
36163,36268,38699,-2432,0,624,1
36302,36271,38695,-2424,0,625,1
36083,36252,38689,-2437,0,626,1
36242,36251,38684,-2433,0,627,1
36540,36280,38680,-2400,0,628,1
36481,36300,38676,-2376,0,629,1
36083,36278,38671,-2392,0,630,1
36203,36271,38666,-2395,0,631,1
36361,36280,38661,-2381,0,632,1
36222,36274,38656,-2382,0,633,1
36302,36277,38651,-2375,0,634,1
36361,36285,38647,-2362,0,635,1
36123,36269,38642,-2373,0,636,1
36183,36260,38637,-2376,0,637,1
36103,36245,38632,-2387,0,638,1
36342,36254,38627,-2373,0,639,1
36501,36279,38623,-2344,0,640,1
36342,36285,38618,-2333,0,641,1
36322,36289,38614,-2325,0,642,1
36183,36278,38609,-2331,0,643,1
36203,36271,38604,-2333,0,644,1
36203,36264,38599,-2335,0,645,1
36183,36256,38595,-2339,0,646,1
36501,36280,38590,-2310,0,647,1
36361,36289,38586,-2297,0,648,1
36123,36272,38581,-2309,0,649,1
36242,36269,38576,-2307,0,650,1
36640,36306,38572,-2266,0,651,1
36242,36300,38568,-2268,0,652,1
36183,36288,38563,-2275,0,653,1
36183,36278,38558,-2281,0,654,1
36183,36268,38554,-2286,0,655,1
36163,36258,38549,-2291,0,656,1
36183,36250,38544,-2294,0,657,1
36361,36261,38540,-2279,0,658,1
36342,36269,38535,-2266,0,659,1
36103,36253,38530,-2278,0,660,1
36322,36260,38526,-2266,0,661,1
36183,36252,38521,-2269,0,662,1
36659,36293,38518,-2225,0,663,1
36262,36290,38513,-2224,0,664,1
36163,36277,38508,-2232,0,665,1
36600,36309,38505,-2195,0,666,1
36103,36289,38500,-2211,0,667,1
36163,36276,38495,-2219,0,668,1
36183,36267,38491,-2224,0,669,1
36044,36244,38486,-2241,0,670,1
36183,36238,38481,-2243,0,671,1
36203,36235,38477,-2242,0,672,1
36183,36230,38472,-2242,0,673,1
36779,36285,38469,-2184,0,674,1
35984,36254,38464,-2209,0,675,1
36183,36247,38459,-2212,0,676,1
36163,36239,38454,-2216,0,677,1
36401,36255,38450,-2195,0,678,1
36083,36238,38446,-2208,0,679,1
36242,36238,38441,-2203,0,680,1
36183,36233,38437,-2204,0,681,1
36262,36236,38432,-2197,0,682,1
36262,36238,38428,-2190,0,683,1
36123,36227,38423,-2197,0,684,1
36361,36240,38419,-2179,0,685,1
36580,36274,38416,-2142,0,686,1
36262,36273,38411,-2138,0,687,1
36203,36266,38407,-2141,0,688,1
36123,36252,38402,-2151,0,689,1
36143,36241,38398,-2157,0,690,1
36123,36229,38393,-2164,0,691,1
36361,36242,38389,-2147,0,692,1
36123,36230,38385,-2155,0,693,1
36222,36229,38380,-2151,0,694,1
36143,36221,38376,-2155,0,695,1
36361,36235,38372,-2137,0,696,1
36242,36236,38368,-2132,0,697,1
36659,36278,38364,-2086,0,698,1
36222,36272,38360,-2088,0,699,1
36183,36263,38356,-2092,0,700,1
36183,36255,38351,-2096,0,701,1
36083,36238,38347,-2109,0,702,1
36222,36236,38343,-2106,0,703,1
36183,36231,38338,-2107,0,704,1
36083,36216,38334,-2117,0,705,1
36123,36207,38329,-2122,0,706,1
36302,36216,38325,-2109,0,707,1
36222,36217,38321,-2104,0,708,1
36501,36245,38317,-2072,0,709,1
36361,36257,38314,-2057,0,710,1
36183,36250,38309,-2060,0,711,1
36004,36225,38305,-2080,0,712,1
36361,36239,38301,-2062,0,713,1
36262,36241,38297,-2056,0,714,1
36361,36253,38293,-2040,0,715,1
36302,36258,38289,-2031,0,716,1
36361,36268,38285,-2017,0,717,1
36123,36254,38281,-2027,0,718,1
36183,36247,38276,-2030,0,719,1
36222,36244,38272,-2028,0,720,1
36739,36294,38269,-1976,0,721,1
36242,36288,38265,-1977,0,722,1
36242,36284,38261,-1977,0,723,1
36322,36288,38257,-1970,0,724,1
36183,36277,38253,-1976,0,725,1
36103,36260,38249,-1989,0,726,1
36222,36256,38245,-1989,0,727,1
36123,36243,38241,-1998,0,728,1
36342,36253,38237,-1984,0,729,1
36123,36240,38233,-1993,0,730,1
36262,36242,38229,-1987,0,731,1
36580,36276,38225,-1950,0,732,1
36183,36266,38221,-1955,0,733,1
36262,36266,38217,-1951,0,734,1
36262,36266,38213,-1948,0,735,1
36083,36247,38209,-1962,0,736,1
36361,36259,38205,-1947,0,737,1
36183,36251,38201,-1950,0,738,1
36361,36262,38198,-1936,0,739,1
36302,36266,38194,-1928,0,740,1
36262,36266,38190,-1924,0,741,1
36242,36263,38186,-1923,0,742,1
36203,36257,38182,-1925,0,743,1
36580,36290,38179,-1890,0,744,1
36421,36303,38176,-1873,0,745,1
36401,36312,38172,-1860,0,746,1
36143,36296,38168,-1872,0,747,1
36322,36298,38164,-1866,0,748,1
36064,36275,38160,-1885,0,749,1
36262,36273,38156,-1883,0,750,1
36064,36253,38152,-1900,0,751,1
36222,36250,38148,-1899,0,752,1
36183,36243,38144,-1901,0,753,1
36262,36245,38141,-1896,0,754,1
36083,36229,38136,-1908,0,755,1
36580,36264,38133,-1870,0,756,1
36183,36256,38129,-1874,0,757,1
36262,36256,38126,-1869,0,758,1
36322,36263,38122,-1859,0,759,1
36421,36279,38119,-1840,0,760,1
36322,36283,38115,-1832,0,761,1
36302,36285,38112,-1827,0,762,1
36123,36269,38108,-1839,0,763,1
36342,36276,38104,-1828,0,764,1
36083,36257,38100,-1843,0,765,1
36302,36261,38096,-1835,0,766,1
36580,36293,38093,-1800,0,767,1
36103,36274,38089,-1815,0,768,1
36322,36279,38086,-1807,0,769,1
36083,36259,38082,-1823,0,770,1
36342,36268,38078,-1811,0,771,1
36242,36265,38075,-1810,0,772,1
36421,36281,38071,-1791,0,773,1
36123,36265,38068,-1803,0,774,1
36083,36247,38064,-1817,0,775,1
36183,36240,38060,-1820,0,776,1
36361,36252,38056,-1804,0,777,1
36123,36239,38053,-1813,0,778,1
36342,36250,38049,-1800,0,779,1
36183,36243,38045,-1802,0,780,1
36083,36227,38042,-1815,0,781,1
36123,36217,38038,-1821,0,782,1
36262,36221,38034,-1813,0,783,1
36441,36243,38031,-1788,0,784,1
36262,36245,38027,-1782,0,785,1
36540,36274,38024,-1750,0,786,1
36222,36269,38021,-1752,0,787,1
36361,36278,38018,-1739,0,788,1
36302,36281,38014,-1733,0,789,1
36501,36303,38011,-1708,0,790,1
36044,36277,38007,-1730,0,791,1
36481,36297,38004,-1707,0,792,1
36123,36280,38000,-1720,0,793,1
36361,36288,37997,-1709,0,794,1
36123,36271,37993,-1722,0,795,1
36203,36265,37990,-1725,0,796,1
36103,36248,37986,-1738,0,797,1
36123,36236,37982,-1746,0,798,1
36262,36239,37979,-1740,0,799,1
36103,36225,37975,-1750,0,800,1
36183,36221,37971,-1751,0,801,1
36719,36271,37969,-1698,0,802,1
36222,36266,37966,-1700,0,803,1
36302,36269,37962,-1693,0,804,1
36103,36253,37958,-1706,0,805,1
36342,36262,37955,-1694,0,806,1
36064,36242,37951,-1710,0,807,1
36222,36240,37948,-1708,0,808,1
36103,36226,37944,-1718,0,809,1
36262,36230,37941,-1711,0,810,1
36222,36229,37938,-1709,0,811,1
36123,36218,37934,-1716,0,812,1
36163,36213,37930,-1718,0,813,1
36421,36234,37927,-1694,0,814,1
36262,36236,37924,-1688,0,815,1
36183,36231,37921,-1689,0,816,1
36342,36242,37917,-1675,0,817,1
36342,36252,37914,-1662,0,818,1
36183,36245,37911,-1666,0,819,1
36203,36241,37907,-1666,0,820,1
36083,36225,37904,-1679,0,821,1
36143,36217,37900,-1683,0,822,1
36203,36216,37897,-1681,0,823,1
36064,36200,37893,-1693,0,824,1
36719,36252,37891,-1639,0,825,1
36143,36241,37887,-1646,0,826,1
36361,36253,37884,-1631,0,827,1
36183,36246,37881,-1635,0,828,1
36361,36258,37878,-1620,0,829,1
36183,36250,37874,-1624,0,830,1
36163,36242,37871,-1630,0,831,1
36302,36248,37868,-1620,0,832,1
36262,36249,37865,-1616,0,833,1
36421,36266,37862,-1596,0,834,1
36242,36264,37859,-1595,0,835,1
36183,36256,37855,-1600,0,836,1
36501,36280,37853,-1572,0,837,1
36163,36269,37849,-1581,0,838,1
36481,36290,37846,-1557,0,839,1
36361,36297,37843,-1547,0,840,1
36322,36299,37840,-1541,0,841,1
36322,36302,37837,-1536,0,842,1
36242,36296,37834,-1539,0,843,1
36302,36296,37831,-1535,0,844,1
36143,36281,37828,-1547,0,845,1
36183,36271,37824,-1553,0,846,1
36203,36264,37821,-1557,0,847,1
36580,36296,37819,-1523,0,848,1
36143,36281,37815,-1535,0,849,1
36242,36277,37812,-1536,0,850,1
36361,36285,37809,-1524,0,851,1
36123,36269,37806,-1537,0,852,1
36183,36260,37803,-1542,0,853,1
36123,36247,37799,-1553,0,854,1
36302,36252,37796,-1544,0,855,1
36123,36239,37793,-1554,0,856,1
36242,36240,37790,-1550,0,857,1
36600,36276,37788,-1512,0,858,1
36123,36260,37784,-1524,0,859,1
36739,36308,37782,-1474,0,860,1
36183,36296,37779,-1483,0,861,1
36143,36280,37776,-1495,0,862,1
36183,36271,37773,-1502,0,863,1
36203,36264,37769,-1506,0,864,1
36123,36250,37766,-1516,0,865,1
36143,36239,37763,-1524,0,866,1
36183,36233,37760,-1526,0,867,1
36222,36232,37757,-1524,0,868,1
36203,36229,37754,-1524,0,869,1
36322,36239,37751,-1512,0,870,1
36481,36263,37748,-1485,0,871,1
36401,36277,37745,-1469,0,872,1
36103,36259,37742,-1483,0,873,1
36322,36266,37739,-1474,0,874,1
36361,36275,37737,-1462,0,875,1
36242,36272,37734,-1462,0,876,1
36183,36263,37731,-1468,0,877,1
36361,36273,37728,-1455,0,878,1
36183,36264,37725,-1461,0,879,1
36302,36268,37722,-1454,0,880,1
36163,36257,37719,-1462,0,881,1
35984,36230,37715,-1486,0,882,1
36123,36219,37712,-1493,0,883,1
36421,36239,37710,-1470,0,884,1
36262,36242,37707,-1465,0,885,1
36183,36236,37704,-1468,0,886,1
36183,36230,37701,-1470,0,887,1
36183,36226,37698,-1472,0,888,1
36203,36223,37695,-1471,0,889,1
36242,36225,37692,-1466,0,890,1
36183,36221,37689,-1468,0,891,1
36262,36225,37686,-1461,0,892,1
36183,36221,37683,-1462,0,893,1
36361,36235,37680,-1445,0,894,1
36083,36220,37677,-1457,0,895,1
36679,36266,37675,-1409,0,896,1
36361,36275,37672,-1397,0,897,1
36183,36266,37669,-1403,0,898,1
36222,36262,37667,-1405,0,899,1
36262,36262,37664,-1402,0,900,1
36361,36272,37661,-1390,0,901,1
36183,36263,37658,-1395,0,902,1
36342,36271,37656,-1385,0,903,1
36044,36248,37652,-1404,0,904,1
36103,36233,37649,-1416,0,905,1
36262,36236,37646,-1410,0,906,1
36779,36291,37645,-1354,0,907,1
36361,36298,37642,-1345,0,908,1
36123,36280,37639,-1359,0,909,1
36203,36272,37636,-1364,0,910,1
36302,36275,37634,-1358,0,911,1
36103,36258,37631,-1372,0,912,1
36242,36257,37628,-1371,0,913,1
36143,36245,37625,-1380,0,914,1
36322,36253,37622,-1369,0,915,1
36103,36238,37619,-1381,0,916,1
36203,36234,37616,-1382,0,917,1
36083,36219,37613,-1394,0,918,1
36659,36263,37611,-1348,0,919,1
36481,36285,37609,-1324,0,920,1
36222,36279,37606,-1328,0,921,1
36083,36259,37603,-1344,0,922,1
36103,36243,37600,-1357,0,923,1
36222,36241,37598,-1356,0,924,1
36183,36235,37595,-1359,0,925,1
36103,36222,37592,-1369,0,926,1
36262,36226,37589,-1363,0,927,1
36262,36230,37586,-1357,0,928,1
36143,36221,37584,-1362,0,929,1
36322,36231,37581,-1350,0,930,1
36580,36266,37579,-1313,0,931,1
36401,36280,37577,-1297,0,932,1
36064,36258,37574,-1316,0,933,1
36163,36248,37571,-1322,0,934,1
36361,36260,37568,-1309,0,935,1
36083,36242,37565,-1323,0,936,1
36163,36234,37563,-1328,0,937,1
36203,36231,37560,-1329,0,938,1
36481,36256,37558,-1302,0,939,1
36143,36245,37555,-1310,0,940,1
36361,36256,37553,-1296,0,941,1
36838,36314,37551,-1237,0,942,1
36361,36319,37549,-1230,0,943,1
36361,36323,37546,-1223,0,944,1
36183,36309,37544,-1234,0,945,1
36441,36322,37541,-1219,0,946,1
36044,36295,37538,-1244,0,947,1
36501,36315,37536,-1221,0,948,1
36203,36304,37534,-1230,0,949,1
36143,36288,37531,-1243,0,950,1
36222,36281,37528,-1247,0,951,1
36242,36277,37526,-1248,0,952,1
36123,36262,37523,-1261,0,953,1
36580,36294,37521,-1227,0,954,1
36262,36291,37519,-1228,0,955,1
36322,36294,37516,-1222,0,956,1
36361,36300,37514,-1213,0,957,1
36203,36291,37511,-1221,0,958,1
36342,36296,37509,-1213,0,959,1
36143,36281,37506,-1226,0,960,1
36262,36279,37504,-1225,0,961,1
36183,36269,37501,-1232,0,962,1
36222,36264,37499,-1234,0,963,1
36322,36270,37496,-1226,0,964,1
36620,36305,37494,-1189,0,965,1
36143,36289,37492,-1203,0,966,1
36401,36300,37490,-1189,0,967,1
36361,36306,37487,-1181,0,968,1
36361,36312,37485,-1173,0,969,1
36302,36311,37483,-1172,0,970,1
36183,36298,37480,-1182,0,971,1
36143,36282,37477,-1195,0,972,1
36361,36290,37475,-1185,0,973,1
36302,36291,37473,-1181,0,974,1
36103,36273,37470,-1197,0,975,1
36103,36256,37467,-1212,0,976,1
36798,36310,37466,-1156,0,977,1
36361,36315,37464,-1149,0,978,1
36441,36328,37462,-1134,0,979,1
36203,36315,37459,-1144,0,980,1
36222,36306,37457,-1151,0,981,1
36183,36294,37454,-1161,0,982,1
36123,36276,37452,-1175,0,983,1
36183,36267,37449,-1182,0,984,1
36083,36249,37446,-1198,0,985,1
36401,36264,37444,-1180,0,986,1
36103,36248,37442,-1194,0,987,1
36242,36247,37439,-1192,0,988,1
36719,36294,37438,-1143,0,989,1
36123,36277,37435,-1158,0,990,1
36361,36286,37433,-1147,0,991,1
36342,36291,37431,-1140,0,992,1
35944,36257,37428,-1171,0,993,1
36361,36267,37426,-1159,0,994,1
36123,36253,37423,-1171,0,995,1
36342,36262,37421,-1159,0,996,1
36203,36256,37419,-1163,0,997,1
36262,36256,37416,-1160,0,998,1
36064,36237,37414,-1176,0,999,1
36361,36249,37411,-1162,0,1000,1
36600,36285,37410,-1125,0,1001,1
36083,36264,37407,-1143,0,1002,1
36540,36292,37405,-1114,0,1003,1
36004,36263,37403,-1140,0,1004,1
36421,36279,37401,-1122,0,1005,1
36143,36265,37398,-1133,0,1006,1
36421,36281,37396,-1115,0,1007,1
36222,36275,37394,-1119,0,1008,1
36302,36278,37392,-1114,0,1009,1
36421,36292,37390,-1098,0,1010,1
36203,36283,37387,-1104,0,1011,1
36838,36339,37386,-1048,0,1012,1
36262,36331,37384,-1053,0,1013,1
36203,36318,37382,-1064,0,1014,1
36361,36322,37380,-1057,0,1015,1
36143,36304,37377,-1073,0,1016,1
36779,36352,37376,-1024,0,1017,1
36203,36337,37374,-1037,0,1018,1
36183,36322,37371,-1050,0,1019,1
36361,36326,37369,-1044,0,1020,1
36262,36319,37367,-1048,0,1021,1
36064,36294,37364,-1071,0,1022,1
36600,36324,37363,-1039,0,1023,1
36143,36306,37360,-1054,0,1024,1
36143,36290,37358,-1068,0,1025,1
36103,36271,37356,-1084,0,1026,1
36183,36262,37353,-1091,0,1027,1
36163,36252,37351,-1098,0,1028,1
36064,36234,37348,-1115,0,1029,1
